[GIN] 2022/09/19 - 09:44:09 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:09 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:09 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:09 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:09 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:09 | 200 |       527.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:09 | 200 |      3.1054ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:09 | 204 |         539µs |             ::1 | OPTIONS  "/api/products-admin"
[GIN] 2022/09/19 - 09:44:09 | 200 |       2.642ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:10 | 200 |       113.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |       191.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |       782.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |      3.5273ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:10 | 200 |      1.5089ms |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |       585.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |       522.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:10 | 200 |      3.1836ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:10 | 204 |            0s |             ::1 | OPTIONS  "/api/categories"
[GIN] 2022/09/19 - 09:44:10 | 204 |            0s |             ::1 | OPTIONS  "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:10 | 200 |      3.1749ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:10 | 200 |      2.6565ms |             ::1 | GET      "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:11 | 200 |       526.9µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |       526.9µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |      3.9021ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:11 | 200 |       573.3µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |       256.3µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |       915.9µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |      3.6234ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:11 | 200 |      3.0644ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:11 | 200 |       506.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |       224.3µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |      3.8812ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:11 | 200 |       556.4µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |       492.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |       492.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:11 | 200 |      3.7263ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:11 | 200 |      2.9408ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:12 | 204 |            0s |             ::1 | OPTIONS  "/api/products/CX1"
[GIN] 2022/09/19 - 09:44:12 | 200 |      7.5262ms |             ::1 | GET      "/api/products/CX1"
[GIN] 2022/09/19 - 09:44:13 | 200 |       743.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |      3.5524ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:13 | 200 |      2.1483ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:13 | 200 |      3.7515ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:15 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 204 |            0s |             ::1 | OPTIONS  "/api/profile"
[GIN] 2022/09/19 - 09:44:15 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |       527.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |      4.3372ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |       526.6µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:15 | 200 |      4.2664ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:15 | 200 |      3.2376ms |             ::1 | GET      "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:15 | 200 |      3.2326ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:17 | 200 |       138.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:17 | 204 |            0s |             ::1 | OPTIONS  "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:17 | 200 |       9.891ms |             ::1 | PATCH    "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:18 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |       733.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |      3.3569ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:18 | 200 |       417.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |       779.1µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |       294.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |       754.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:18 | 200 |      3.5233ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:18 | 204 |            0s |             ::1 | OPTIONS  "/api/products-admin"
[GIN] 2022/09/19 - 09:44:18 | 200 |      2.1248ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:19 | 200 |         946µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |       239.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |       139.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |       3.395ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |        52.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:19 | 200 |      3.8101ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:19 | 200 |      8.6144ms |             ::1 | GET      "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:19 | 204 |            0s |             ::1 | OPTIONS  "/api/categories"
[GIN] 2022/09/19 - 09:44:19 | 200 |      2.0378ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:22 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:22 | 204 |       564.2µs |             ::1 | OPTIONS  "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:22 | 200 |       546.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:22 | 200 |     13.8334ms |             ::1 | PATCH    "/api/products/CC2"
[GIN] 2022/09/19 - 09:44:23 | 200 |      1.0739ms |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |        86.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |       180.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 204 |            0s |             ::1 | OPTIONS  "/api/profile"
[GIN] 2022/09/19 - 09:44:23 | 200 |      3.1637ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:23 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |       521.1µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:23 | 200 |      3.2999ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:23 | 204 |            0s |             ::1 | OPTIONS  "/api/products-admin"
[GIN] 2022/09/19 - 09:44:23 | 200 |      2.0979ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:24 | 200 |       516.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |       322.1µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |       830.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |      3.6001ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:24 | 200 |      3.3367ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:24 | 204 |            0s |             ::1 | OPTIONS  "/api/categories"
[GIN] 2022/09/19 - 09:44:24 | 204 |        86.9µs |             ::1 | OPTIONS  "/api/products/XA1"
[GIN] 2022/09/19 - 09:44:24 | 200 |      2.6735ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:24 | 200 |      3.2037ms |             ::1 | GET      "/api/products/XA1"
[GIN] 2022/09/19 - 09:44:27 | 200 |     18.1564ms |             ::1 | PATCH    "/api/products/XA1"
[GIN] 2022/09/19 - 09:44:27 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |      1.0002ms |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |      1.0002ms |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |       511.2µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 204 |            0s |             ::1 | OPTIONS  "/api/profile"
[GIN] 2022/09/19 - 09:44:28 | 200 |       3.204ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:28 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |       506.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |       529.4µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:28 | 200 |      4.4339ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:28 | 204 |            0s |             ::1 | OPTIONS  "/api/products-admin"
[GIN] 2022/09/19 - 09:44:28 | 200 |      2.7803ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:29 | 200 |       914.9µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |       506.4µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |      3.9322ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:29 | 200 |      3.1499ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:29 | 204 |            0s |             ::1 | OPTIONS  "/api/categories"
[GIN] 2022/09/19 - 09:44:29 | 204 |            0s |             ::1 | OPTIONS  "/api/products/XA2"
[GIN] 2022/09/19 - 09:44:29 | 200 |      2.3285ms |             ::1 | GET      "/api/products/XA2"
[GIN] 2022/09/19 - 09:44:29 | 200 |      2.8551ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:34 | 200 |     11.0012ms |             ::1 | PATCH    "/api/products/XA2"
[GIN] 2022/09/19 - 09:44:34 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:34 | 200 |       529.8µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |          52µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |       173.3µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 204 |            0s |             ::1 | OPTIONS  "/api/profile"
[GIN] 2022/09/19 - 09:44:35 | 200 |      3.6265ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:35 | 200 |       493.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |       297.9µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |       796.4µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |         508µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:35 | 200 |      3.6517ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:35 | 204 |            0s |             ::1 | OPTIONS  "/api/products-admin"
[GIN] 2022/09/19 - 09:44:35 | 200 |      3.1499ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |         488µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |       711.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |      3.3086ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |         525µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:36 | 200 |       3.738ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:36 | 204 |            0s |             ::1 | OPTIONS  "/api/products/XA2"
[GIN] 2022/09/19 - 09:44:36 | 204 |            0s |             ::1 | OPTIONS  "/api/categories"
[GIN] 2022/09/19 - 09:44:36 | 200 |      2.1708ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:36 | 200 |      7.4749ms |             ::1 | GET      "/api/products/XA2"
[GIN] 2022/09/19 - 09:44:38 | 200 |       769.5µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:38 | 200 |      9.2383ms |             ::1 | PATCH    "/api/products/XA2"
[GIN] 2022/09/19 - 09:44:39 | 200 |      1.0818ms |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |      1.0818ms |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |      3.4281ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |       344.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:39 | 200 |      2.1653ms |             ::1 | GET      "/api/products-admin"
[GIN] 2022/09/19 - 09:44:39 | 200 |      3.7695ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:40 | 204 |       999.5µs |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 204 |       999.5µs |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 204 |            0s |             ::1 | OPTIONS  "/api/profile"
[GIN] 2022/09/19 - 09:44:40 | 200 |         396µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |      3.3527ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |       612.3µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:40 | 200 |      3.1901ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:40 | 200 |       4.051ms |             ::1 | GET      "/api/categories"
[GIN] 2022/09/19 - 09:44:40 | 204 |            0s |             ::1 | OPTIONS  "/api/products/CX1"
[GIN] 2022/09/19 - 09:44:40 | 200 |      2.6465ms |             ::1 | GET      "/api/products/CX1"
[GIN] 2022/09/19 - 09:44:46 | 204 |            0s |             ::1 | OPTIONS  "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 204 |            0s |             ::1 | OPTIONS  "/api/profile"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |       184.7µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |      4.6881ms |             ::1 | GET      "/api/profile"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |       312.1µs |             ::1 | GET      "/api/auth/token"
[GIN] 2022/09/19 - 09:44:46 | 200 |            0s |             ::1 | GET      "/api/auth/token"
